Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Argo,@ArgoBlockchain,2024-10-04T06:15:02.000Z,True,"Our September operational update is out: Mined 37 Bitcoin in SeptemberDaily production was 1.2 Bitcoin per day, consistent with August Mining revenue of $2.2mMining margin for 3rd quarter was below 10%

Full RNS: ",10,7,31,3.2K,[''],[],"['\\U0001f538', '\\U0001f538', '\\U0001f538', '\\U0001f538']",https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1842086003558809739,tweet_id:1842086003558809739
Argo,@ArgoBlockchain,2024-09-05T06:03:59.000Z,True,"Our August operational update is out: Mined 38 Bitcoin in AugustMining margins below 10%Daily production at 1.2 Bitcoin per day Mining Revenue of $2.3m

Full RNS:  ",6,6,38,4.1K,[''],[],"['\\U0001f536', '\\U0001f536', '\\U0001f536', '\\U0001f536']",https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1831573974968377454,tweet_id:1831573974968377454
Argo,@ArgoBlockchain,2024-08-28T06:07:09.000Z,True," Interim Results 2024 - Earnings Call 
Argo’s management team will participate in a webcast to discuss the half year results and answer questions at 10:00 ET / 15:00 BST. 

The webcast is open to all current and potential investors. 

Please register at:",2,3,15,2.4K,[],[],['\\u260e'],https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1828675667984003481,tweet_id:1828675667984003481
Argo,@ArgoBlockchain,2024-08-28T06:03:48.000Z,True,"Argo’s interim results for 2024 are out!

Highlights: Generated revenues of $29.3 million for H1 2024 compared to $24.0 million for H1 2023, an 18% increase Mining margin of $11.5 million or 39% for H1 2024  Fully repaid the Galaxy loan in August 2024Ended the",4,8,51,4.1K,[],[],"['\\U0001f536', '\\U0001f536', '\\U0001f536', '\\U0001f536']",https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1828674826677952990,tweet_id:1828674826677952990
Argo,@ArgoBlockchain,2024-08-22T06:10:02.000Z,True,"Q2 2024 Earnings Call 
 
CEO Thomas Chippas and CFO Jim MacCallum will be holding a webcast to discuss Q2 results and answer questions at 10:00 ET / 15:00 BST on August 28, 2024.
 
The webcast is open to all current and potential investors.
 
Please register at:",2,7,30,2.9K,[],[],['\\u260e'],https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1826502068544426388,tweet_id:1826502068544426388
Argo,@ArgoBlockchain,2024-08-12T17:55:56.000Z,True,"New RNS: Argo has fully repaid its $35 million loan from Galaxy Digital Holdings ahead of schedule. 

The repayment was achieved using cash flow from operations, equity raises, and non-core asset sales, with no significant impact on Argo’s hash rate. This move reflects our focus",18,9,120,6.6K,[],[],[],https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1823055833841926265,tweet_id:1823055833841926265
Argo,@ArgoBlockchain,2024-08-05T06:04:15.000Z,True,"Our July operational update is out:
 
Mined 48 Bitcoin in July

Mining margins in the mid 20% range
Daily production consistent at 1.5 Bitcoin per day
Revenue of $3m, in line with June 

Full RNS: https://bit.ly/4bvU7mE",5,8,34,7.9K,[''],[],[],https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1820340018113552520,tweet_id:1820340018113552520
Argo,@ArgoBlockchain,2024-07-30T14:00:23.000Z,True,"New RNS: Argo has secured £6.5m in a private placement deal that includes issuance of 57,800,000 ordinary shares at £0.1125 each, plus warrants to purchase up to 57,800,000 additional shares.

Net proceeds to be used for debt reduction and growth projects. 

Full RNS:",13,8,30,5.6K,[],[],[],https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1818285515147284960,tweet_id:1818285515147284960
Argo,@ArgoBlockchain,2024-07-05T06:15:33.000Z,True,"Our June operational update is out:Mined 44 Bitcoin in JuneMining margins of approximately 30%Daily production consistent at 1.5 Bitcoin per dayRevenue of $2.9m, unchanged from May

Full RNS: ",4,5,29,6.7K,[''],[],"['\\U0001f538', '\\U0001f538', '\\U0001f538', '\\U0001f538']",https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1809108839905513524,tweet_id:1809108839905513524
Argo,@ArgoBlockchain,2024-06-05T06:15:01.000Z,True,"Our May operational update is out:Mined 45 Bitcoin in May Mining margins of approximately 30%Daily production was 1.5 Bitcoin per day, a decrease from April due to reduced hashpriceRevenue of $2.9m

Full RNS: https://bit.ly/4bvU7mE ",8,3,26,5.2K,[''],[],"['\\U0001f538', '\\U0001f538', '\\U0001f538', '\\U0001f538']",https://pbs.twimg.com/profile_images/1270719200244273153/kKBPu5Mx_normal.jpg,https://x.com/ArgoBlockchain/status/1798237069686472912,tweet_id:1798237069686472912
